Title,Url,Rating,Subject,Global_URL
Dementia and Diversity in Primary Care: South Asian Populations,https://www.classcentral.com/course/stanford-openedx-dementia-and-diversity-in-primary-care-south-asian-populations-10457,0,Health & Medicine Courses,https://www.classcentral.com/subject/health?page=9
Exotic Tumor Database Training,https://www.classcentral.com/course/stanford-openedx-exotic-tumor-database-training-9503,0,Health & Medicine Courses,https://www.classcentral.com/subject/health?page=9
Staying Fit,https://www.classcentral.com/course/stanford-openedx-staying-fit-9502,0,Health & Medicine Courses,https://www.classcentral.com/subject/health?page=9
Adherencia al tratamiento,https://www.classcentral.com/course/edx-adherencia-al-tratamiento-5239,0,Health & Medicine Courses,https://www.classcentral.com/subject/health?page=9
TEKPHY — Analyse du mouvement,https://www.classcentral.com/course/independent-tekphy-analyse-du-mouvement-14450,0,Health & Medicine Courses,https://www.classcentral.com/subject/health?page=9
TEKPHY — Activité physique et dépense énergétique,https://www.classcentral.com/course/independent-tekphy-activite-physique-et-depense-energetique-14448,0,Health & Medicine Courses,https://www.classcentral.com/subject/health?page=9
TEKPHY — Équilibre postural,https://www.classcentral.com/course/independent-tekphy-equilibre-postural-14449,0,Health & Medicine Courses,https://www.classcentral.com/subject/health?page=9
The Science and Practice of Yoga,https://www.classcentral.com/course/edx-the-science-and-practice-of-yoga-8393,2.5,Health & Medicine Courses,https://www.classcentral.com/subject/health?page=9
Readings in Global Health,https://www.classcentral.com/course/edx-readings-in-global-health-5178,5,Health & Medicine Courses,https://www.classcentral.com/subject/health?page=9
Disaster Medicine Training,https://www.classcentral.com/course/stanford-openedx-disaster-medicine-training-9741,0,Health & Medicine Courses,https://www.classcentral.com/subject/health?page=9
การดูแลผู้สูงอายุ...เพื่อป้องกันภาวะความเสี่ยงจากโรคสมองเสื่อม,https://www.classcentral.com/course/thaimooc-----------14945,0,Health & Medicine Courses,https://www.classcentral.com/subject/health?page=9
การส่งเสริมสุขภาพผู้สูงอายุ | Health Promotion for Older People,https://www.classcentral.com/course/thaimooc-------health-promotion-for-older-people-14973,0,Health & Medicine Courses,https://www.classcentral.com/subject/health?page=9
ระบบหลักประกันสุขภาพไทย ที่คนไทย...ต้องรู้,https://www.classcentral.com/course/thaimooc---------15057,0,Health & Medicine Courses,https://www.classcentral.com/subject/health?page=9
Healthcare in India: Strategic Perspectives,https://www.classcentral.com/course/edx-healthcare-in-india-strategic-perspectives-5298,0,Health & Medicine Courses,https://www.classcentral.com/subject/health?page=9
EMS สายด่วนฉุกเฉิน,https://www.classcentral.com/course/thaimooc-ems-----15009,0,Health & Medicine Courses,https://www.classcentral.com/subject/health?page=9
การเป็นผู้ดูแลผู้สูงอายุ,https://www.classcentral.com/course/thaimooc-------14989,0,Health & Medicine Courses,https://www.classcentral.com/subject/health?page=9
Going Out on a Limb: The Anatomy of the Upper Limb,https://www.classcentral.com/course/upperlimb-1049,4,Health & Medicine Courses,https://www.classcentral.com/subject/health?page=16
"Diabetes: Diagnosis, Treatment, and Opportunities",https://www.classcentral.com/course/ucsfdiabetes-953,4.5,Health & Medicine Courses,https://www.classcentral.com/subject/health?page=16
One Health One Medicine,https://www.classcentral.com/course/canvas-network-one-health-one-medicine-1553,0,Health & Medicine Courses,https://www.classcentral.com/subject/health?page=16
Antimicrobial Stewardship: Optimization of Antibiotic Practices,https://www.classcentral.com/course/antimicrobial-934,4.3333333333333,Health & Medicine Courses,https://www.classcentral.com/subject/health?page=16
المدخل إلى الطب النفسي,https://www.classcentral.com/course/rwaq------1464,0,Health & Medicine Courses,https://www.classcentral.com/subject/health?page=16
中医药与中华传统文化 Traditional Chinese Medicine and Chinese Culture,https://www.classcentral.com/course/sjtubm901-1410,0,Health & Medicine Courses,https://www.classcentral.com/subject/health?page=16
Enseñanza en consulta y en medio hospitalario,https://www.classcentral.com/course/open-education-by-blackboard-ensenanza-en-consulta-y-en-medio-hospitalario-1632,0,Health & Medicine Courses,https://www.classcentral.com/subject/health?page=16
Pandemias: nuevas infecciones virales,https://www.classcentral.com/course/open-education-by-blackboard-pandemias-nuevas-infecciones-virales-1630,0,Health & Medicine Courses,https://www.classcentral.com/subject/health?page=16
تقنيات التصوير الطبي,https://www.classcentral.com/course/rwaq-----3085,0,Health & Medicine Courses,https://www.classcentral.com/subject/health?page=16
How Viruses Cause Disease,https://www.classcentral.com/course/virology2-1537,4.5,Health & Medicine Courses,https://www.classcentral.com/subject/health?page=16
Zoonosis Parasitarias,https://www.classcentral.com/course/miriadax-zoonosis-parasitarias-1686,0,Health & Medicine Courses,https://www.classcentral.com/subject/health?page=16
Human Performance Optimization,https://www.classcentral.com/course/stanford-openedx-human-performance-optimization-1746,1,Health & Medicine Courses,https://www.classcentral.com/subject/health?page=16
Lutter contre les maladies émergentes infectieuses,https://www.classcentral.com/course/france-universite-numerique-lutter-contre-les-maladies-emergentes-infectieuses-1515,0,Health & Medicine Courses,https://www.classcentral.com/subject/health?page=16
Nutrition for Health Promotion and Disease Prevention,https://www.classcentral.com/course/nutrition-391,4.1428571428571,Health & Medicine Courses,https://www.classcentral.com/subject/health?page=16
Saving Lives Millions at a Time: Global Disease Control Policies & Programs,https://www.classcentral.com/course/globaldiseasecontrol-1039,0,Health & Medicine Courses,https://www.classcentral.com/subject/health?page=16
Poisonings in the Home and Community: Assessment and Emergency Response,https://www.classcentral.com/course/poisonings-1536,2,Health & Medicine Courses,https://www.classcentral.com/subject/health?page=16
Growing Old Around the Globe,https://www.classcentral.com/course/oldglobe-826,5,Health & Medicine Courses,https://www.classcentral.com/subject/health?page=16
Cardiovascular Responses To Exercise,https://www.classcentral.com/course/independent-cardiovascular-responses-to-exercise-2201,3,Health & Medicine Courses,https://www.classcentral.com/subject/health?page=16
Can Champions Be Made?,https://www.classcentral.com/course/independent-can-champions-be-made-2204,4,Health & Medicine Courses,https://www.classcentral.com/subject/health?page=16
The Science of Safety in Healthcare,https://www.classcentral.com/course/healthcaresafety-822,4.5,Health & Medicine Courses,https://www.classcentral.com/subject/health?page=16
MARS2014-1x: Metabolic Applied Research Strategy,https://www.classcentral.com/course/independent-mars2014-1x-metabolic-applied-research-strategy-1864,0,Health & Medicine Courses,https://www.classcentral.com/subject/health?page=16
An Introduction to Global Health,https://www.classcentral.com/course/coursera-an-introduction-to-global-health-660,0,Health & Medicine Courses,https://www.classcentral.com/subject/health?page=16
Nutrition and Physical Activity for Health,https://www.classcentral.com/course/nutritionforhealth-478,4.3333333333333,Health & Medicine Courses,https://www.classcentral.com/subject/health?page=16
Health Technology Assessment,https://www.classcentral.com/course/open-education-by-blackboard-health-technology-assessment-789,0,Health & Medicine Courses,https://www.classcentral.com/subject/health?page=16
Grundlagenkurs Unfallchirurgie,https://www.classcentral.com/course/traumasurgery-2062,0,Health & Medicine Courses,https://www.classcentral.com/subject/health?page=16
The American Disease: Drugs and Drug Control in the USA,https://www.classcentral.com/course/americandisease-1810,0,Health & Medicine Courses,https://www.classcentral.com/subject/health?page=16
Mobile Health Without Borders,https://www.classcentral.com/course/novoed-mobile-health-without-borders-763,4,Health & Medicine Courses,https://www.classcentral.com/subject/health?page=16
Understanding Research: An Overview for Health Professionals,https://www.classcentral.com/course/researchforhealth-1568,4,Health & Medicine Courses,https://www.classcentral.com/subject/health?page=16
"Alcohol, Drugs, and Baby Boomers: Are you ready?",https://www.classcentral.com/course/babyboomersanddrugs-2194,0,Health & Medicine Courses,https://www.classcentral.com/subject/health?page=16
Patient Engagement Design,https://www.classcentral.com/course/stanford-openedx-patient-engagement-design-2454,5,Health & Medicine Courses,https://www.classcentral.com/subject/health?page=16
"Nutrition, Health, and Lifestyle: Issues and Insights",https://www.classcentral.com/course/lifenutr-534,3.8,Health & Medicine Courses,https://www.classcentral.com/subject/health?page=16
Intro to Mental Health,https://www.classcentral.com/course/desire2learn-intro-to-mental-health-2933,0,Health & Medicine Courses,https://www.classcentral.com/subject/health?page=16
"OHOM1: One Health, One Medicine: A Global Health Approach",https://www.classcentral.com/course/independent-ohom1-one-health-one-medicine-a-global-health-approach-2480,0,Health & Medicine Courses,https://www.classcentral.com/subject/health?page=16
مدخل إلى طب الأسنان,https://www.classcentral.com/course/rwaq------3096,0,Health & Medicine Courses,https://www.classcentral.com/subject/health?page=16
Medical Education in the New Millennium,https://www.classcentral.com/course/stanford-openedx-medical-education-in-the-new-millennium-2560,5,Health & Medicine Courses,https://www.classcentral.com/subject/health?page=16
关爱生命--实用急救与自救技能,https://www.classcentral.com/course/sjtufirstaid-2213,0,Health & Medicine Courses,https://www.classcentral.com/subject/health?page=16
医学图像处理技术 Medical Image Analysis,https://www.classcentral.com/course/sjtumia-2214,0,Health & Medicine Courses,https://www.classcentral.com/subject/health?page=16
Abortion: Quality Care and Public Health Implications,https://www.classcentral.com/course/abortion-2192,0,Health & Medicine Courses,https://www.classcentral.com/subject/health?page=16
Food Safety Practices for the Food Industry,https://www.classcentral.com/course/edcast-food-safety-practices-for-the-food-industry-2713,0,Health & Medicine Courses,https://www.classcentral.com/subject/health?page=16
Dynamics of Worksite Wellness Evaluation & ROI,https://www.classcentral.com/course/canvas-network-dynamics-of-worksite-wellness-evaluation-roi-2607,5,Health & Medicine Courses,https://www.classcentral.com/subject/health?page=16
Rights and responsibilities of health-care personnel e-learning,https://www.classcentral.com/course/independent-rights-and-responsibilities-of-health-care-personnel-e-learning-2863,0,Health & Medicine Courses,https://www.classcentral.com/subject/health?page=16
مضاعفات القدم لدى مرضى السكر - التعريف و طرق التقييم و الوقاية و العلاج,https://www.classcentral.com/course/rwaq---------------3115,0,Health & Medicine Courses,https://www.classcentral.com/subject/health?page=16
السلامة والصحة المهنية,https://www.classcentral.com/course/rwaq-----3117,0,Health & Medicine Courses,https://www.classcentral.com/subject/health?page=16
مكافحة العدوى بالمنشآت الصحية,https://www.classcentral.com/course/rwaq------3119,5,Health & Medicine Courses,https://www.classcentral.com/subject/health?page=16
Advanced Cardiac Life Support,https://www.classcentral.com/course/canvas-network-advanced-cardiac-life-support-2885,0,Health & Medicine Courses,https://www.classcentral.com/subject/health?page=16
Basic Life Support,https://www.classcentral.com/course/canvas-network-basic-life-support-2889,4,Health & Medicine Courses,https://www.classcentral.com/subject/health?page=16
Pediatric Advanced Life Support,https://www.classcentral.com/course/canvas-network-pediatric-advanced-life-support-2892,4,Health & Medicine Courses,https://www.classcentral.com/subject/health?page=16
"Injuries, illness and telemedicine in extreme sailing",https://www.classcentral.com/course/canvas-network-injuries-illness-and-telemedicine-in-extreme-sailing-2896,3,Health & Medicine Courses,https://www.classcentral.com/subject/health?page=16
"Ebola, vaincre ensemble !",https://www.classcentral.com/course/france-universite-numerique-ebola-vaincre-ensemble-4748,0,Health & Medicine Courses,https://www.classcentral.com/subject/health?page=16
Introduction to Healthcare Career Exploration,https://www.classcentral.com/course/canvas-network-introduction-to-healthcare-career-exploration-2884,0,Health & Medicine Courses,https://www.classcentral.com/subject/health?page=16
Global Health and Disability,https://www.classcentral.com/course/global-disability-9826,0,Health & Medicine Courses,https://www.classcentral.com/subject/health?page=8
Traditional herbal medicine in supportive cancer care: From alternative to integrative,https://www.classcentral.com/course/cancer-medicine-alternative-herbal-asia-12339,0,Health & Medicine Courses,https://www.classcentral.com/subject/health?page=8
Evidence-based Toxicology,https://www.classcentral.com/course/evidence-based-toxicology-12316,0,Health & Medicine Courses,https://www.classcentral.com/subject/health?page=8
Antibiotic Stewardship ,https://www.classcentral.com/course/antibiotic-stewardship-11992,5,Health & Medicine Courses,https://www.classcentral.com/subject/health?page=8
Bridging healthcare and society,https://www.classcentral.com/course/healthcare-and-society-11947,0,Health & Medicine Courses,https://www.classcentral.com/subject/health?page=8
Diálisis peritoneal,https://www.classcentral.com/course/dialisis-peritoneal-12587,0,Health & Medicine Courses,https://www.classcentral.com/subject/health?page=8
Farmacovigilancia ocular,https://www.classcentral.com/course/farmacovigilancia-ocular-12591,0,Health & Medicine Courses,https://www.classcentral.com/subject/health?page=8
Nutrición y obesidad: control de sobrepeso,https://www.classcentral.com/course/nutricion-obesidad-sobrepeso-12594,5,Health & Medicine Courses,https://www.classcentral.com/subject/health?page=8
Population Health: Fundamentals of Population Health Management,https://www.classcentral.com/course/fundamentals-population-health-managemen-13057,0,Health & Medicine Courses,https://www.classcentral.com/subject/health?page=8
Foundations of Health Equity Research,https://www.classcentral.com/course/health-equity-research-17892,0,Health & Medicine Courses,https://www.classcentral.com/subject/health?page=8
English for Healthcare,https://www.classcentral.com/course/english-for-healthcare-16854,0,Health & Medicine Courses,https://www.classcentral.com/subject/health?page=8
Здоровье семьи: загадки родословной,https://www.classcentral.com/course/zdorovye-semi-zagadki-rodoslovnoy-17294,0,Health & Medicine Courses,https://www.classcentral.com/subject/health?page=8
"Impacting the Opioid Crisis: Prevention, Education, and Practice for Non-Prescribing Providers",https://www.classcentral.com/course/opioid-17109,0,Health & Medicine Courses,https://www.classcentral.com/subject/health?page=8
Become a Pharmacy Preceptor,https://www.classcentral.com/course/pharmacy-preceptor-7993,3,Health & Medicine Courses,https://www.classcentral.com/subject/health?page=8
Artificial Intelligence for Healthcare: Opportunities and Challenges,https://www.classcentral.com/course/artificial-intelligence-for-healthcare-opportunit-13302,0,Health & Medicine Courses,https://www.classcentral.com/subject/health?page=8
The Role of Vaccines in Preventing Infectious Diseases and Antimicrobial Resistance,https://www.classcentral.com/course/the-role-of-vaccines-in-preventing-infectious-dis-13368,0,Health & Medicine Courses,https://www.classcentral.com/subject/health?page=8
Cognitive Behavioural Skills to Treat Back Pain: The Back Skills Training (BeST) Programme,https://www.classcentral.com/course/back-skills-training-programme-12867,5,Health & Medicine Courses,https://www.classcentral.com/subject/health?page=8
Réhabilitation Améliorée après Chirurgie,https://www.classcentral.com/course/france-universite-numerique-rehabilitation-amelioree-apres-chirurgie-10830,0,Health & Medicine Courses,https://www.classcentral.com/subject/health?page=8
Antimicrobial Stewardship for Africa,https://www.classcentral.com/course/antimicrobial-stewardship-for-africa-12471,0,Health & Medicine Courses,https://www.classcentral.com/subject/health?page=8
Implant Dentistry,https://www.classcentral.com/course/edx-implant-dentistry-17214,0,Health & Medicine Courses,https://www.classcentral.com/subject/health?page=8
The Basics of Exercise Programs for Older Adults,https://www.classcentral.com/course/open-education-by-blackboard-the-basics-of-exercise-programs-for-older-adults-797,0,Health & Medicine Courses,https://www.classcentral.com/subject/health?page=8
Take Your Medicine - The Impact of Drug Development,https://www.classcentral.com/course/edx-take-your-medicine-the-impact-of-drug-development-813,4.6666666666667,Health & Medicine Courses,https://www.classcentral.com/subject/health?page=8
Fundamentals of Clinical Trials,https://www.classcentral.com/course/edx-fundamentals-of-clinical-trials-924,5,Health & Medicine Courses,https://www.classcentral.com/subject/health?page=8
Health and Society,https://www.classcentral.com/course/edx-health-and-society-923,5,Health & Medicine Courses,https://www.classcentral.com/subject/health?page=8
Betriebliches Gesundheitsmanagement,https://www.classcentral.com/course/independent-betriebliches-gesundheitsmanagement-1789,0,Health & Medicine Courses,https://www.classcentral.com/subject/health?page=8
Medicinal Chemistry,https://www.classcentral.com/course/edx-medicinal-chemistry-1493,4.6666666666667,Health & Medicine Courses,https://www.classcentral.com/subject/health?page=8
Better Conversations with Aphasia,https://www.classcentral.com/course/independent-better-conversations-with-aphasia-1959,5,Health & Medicine Courses,https://www.classcentral.com/subject/health?page=8
Perioperative Fluid Therapy,https://www.classcentral.com/course/independent-perioperative-fluid-therapy-1961,4,Health & Medicine Courses,https://www.classcentral.com/subject/health?page=8
United States Health Policy,https://www.classcentral.com/course/edx-united-states-health-policy-1616,4.5,Health & Medicine Courses,https://www.classcentral.com/subject/health?page=8
Basic Food Safety,https://www.classcentral.com/course/edcast-basic-food-safety-2712,3,Health & Medicine Courses,https://www.classcentral.com/subject/health?page=8
"Fundamentals of Immunology, Part 1",https://www.classcentral.com/course/edx-fundamentals-of-immunology-part-1-1597,4.7142857142857,Health & Medicine Courses,https://www.classcentral.com/subject/health?page=8
身边的营养学,https://www.classcentral.com/course/edx--2431,0,Health & Medicine Courses,https://www.classcentral.com/subject/health?page=8
Integrated Health Management Strategies for Menopause 更年期综合管理,https://www.classcentral.com/course/edx-integrated-health-management-strategies-for-menopause--2434,2,Health & Medicine Courses,https://www.classcentral.com/subject/health?page=8
AnatomyX: Musculoskeletal Cases,https://www.classcentral.com/course/edx-anatomyx-musculoskeletal-cases-2024,4.5,Health & Medicine Courses,https://www.classcentral.com/subject/health?page=8
Representations of HIV/AIDS,https://www.classcentral.com/course/edx-representations-of-hiv-aids-1625,0,Health & Medicine Courses,https://www.classcentral.com/subject/health?page=8
Innovating in Health Care,https://www.classcentral.com/course/edx-innovating-in-health-care-1614,0,Health & Medicine Courses,https://www.classcentral.com/subject/health?page=8
Health Care In Danger,https://www.classcentral.com/course/independent-health-care-in-danger-3762,4,Health & Medicine Courses,https://www.classcentral.com/subject/health?page=8
First Responder Trauma & Emergency Care Program,https://www.classcentral.com/course/edcast-first-responder-trauma-emergency-care-program-3546,3.5,Health & Medicine Courses,https://www.classcentral.com/subject/health?page=8
The Biology of Water and Health - Part 1,https://www.classcentral.com/course/edx-the-biology-of-water-and-health-part-1-2475,0,Health & Medicine Courses,https://www.classcentral.com/subject/health?page=8
Writing Skills for Health Care Providers,https://www.classcentral.com/course/open-education-by-blackboard-writing-skills-for-health-care-providers-4148,0,Health & Medicine Courses,https://www.classcentral.com/subject/health?page=8
Drugs in Fitness and Sport - Clean or Jerk?,https://www.classcentral.com/course/open-education-by-blackboard-drugs-in-fitness-and-sport-clean-or-jerk-4149,0,Health & Medicine Courses,https://www.classcentral.com/subject/health?page=8
Perspectives on Disability,https://www.classcentral.com/course/open-education-by-blackboard-perspectives-on-disability-1294,4,Health & Medicine Courses,https://www.classcentral.com/subject/health?page=8
Congenital Hypothyroidism: What Every Primary Care Provider Needs to Know,https://www.classcentral.com/course/stanford-openedx-congenital-hypothyroidism-what-every-primary-care-provider-needs-to-know-5698,5,Health & Medicine Courses,https://www.classcentral.com/subject/health?page=8
Thinking Critically: Interpreting Randomized Clinical Trials,https://www.classcentral.com/course/stanford-openedx-thinking-critically-interpreting-randomized-clinical-trials-5703,5,Health & Medicine Courses,https://www.classcentral.com/subject/health?page=8
Epidemics,https://www.classcentral.com/course/edx-epidemics-2023,5,Health & Medicine Courses,https://www.classcentral.com/subject/health?page=8
"ETV: Paludismo, Dengue y Chikungunya",https://www.classcentral.com/course/edx-etv-paludismo-dengue-y-chikungunya-3937,0,Health & Medicine Courses,https://www.classcentral.com/subject/health?page=8
The Measure of Success,https://www.classcentral.com/course/independent-the-measure-of-success-4852,0,Health & Medicine Courses,https://www.classcentral.com/subject/health?page=8
Optimizing Antimicrobial Therapy with Timeouts,https://www.classcentral.com/course/stanford-openedx-optimizing-antimicrobial-therapy-with-timeouts-5694,0,Health & Medicine Courses,https://www.classcentral.com/subject/health?page=8
Going Out on a Limb: Anatomy of the Upper Limb,https://www.classcentral.com/course/edx-going-out-on-a-limb-anatomy-of-the-upper-limb-4520,4.3333333333333,Health & Medicine Courses,https://www.classcentral.com/subject/health?page=8
"Dementia and Diversity in Primary Care: A Primer - Guidelines, Ethnic Differences, and Assessment",https://www.classcentral.com/course/stanford-openedx-dementia-and-diversity-in-primary-care-a-primer-guidelines-ethnic-differences-and-assessment-10468,5,Health & Medicine Courses,https://www.classcentral.com/subject/health?page=8
CARE: Promotion of Healthy Ageing,https://www.classcentral.com/course/edx-care-promotion-of-healthy-ageing-12726,0,Health & Medicine Courses,https://www.classcentral.com/subject/health?page=11
CARE: Introduction to Caregiving for Older Adults,https://www.classcentral.com/course/edx-care-introduction-to-caregiving-for-older-adults-12727,0,Health & Medicine Courses,https://www.classcentral.com/subject/health?page=11
Yoga Practices 1,https://www.classcentral.com/course/swayam-yoga-practices-1-17844,0,Health & Medicine Courses,https://www.classcentral.com/subject/health?page=11
Yoga Practices 2,https://www.classcentral.com/course/swayam-yoga-practices-2-17845,0,Health & Medicine Courses,https://www.classcentral.com/subject/health?page=11
Yoga Practices 3,https://www.classcentral.com/course/swayam-yoga-practices-3-17846,0,Health & Medicine Courses,https://www.classcentral.com/subject/health?page=11
CARE: Supporting Older Adult Personal Care & Independence - Part 2 of 2,https://www.classcentral.com/course/edx-care-supporting-older-adult-personal-care-independence-part-2-of-2-12729,0,Health & Medicine Courses,https://www.classcentral.com/subject/health?page=11
CARE: Age related diseases and disorders,https://www.classcentral.com/course/edx-care-age-related-diseases-and-disorders-12730,0,Health & Medicine Courses,https://www.classcentral.com/subject/health?page=11
Healthcare Finance,https://www.classcentral.com/course/edx-healthcare-finance-12463,0,Health & Medicine Courses,https://www.classcentral.com/subject/health?page=11
La maladie d’Alzheimer: tout ce que vous avez toujours voulu savoir,https://www.classcentral.com/course/edx-la-maladie-d-alzheimer-tout-ce-que-vous-avez-toujours-voulu-savoir-7356,0,Health & Medicine Courses,https://www.classcentral.com/subject/health?page=11
การพยาบาลผู้สูงอายุ (Gerontological Nursing),https://www.classcentral.com/course/thaimooc----gerontological-nursing-15029,0,Health & Medicine Courses,https://www.classcentral.com/subject/health?page=11
Traitement antirétroviral pour lutter contre le VIH : mise en œuvre de l'approche « traiter tout le monde »,https://www.classcentral.com/course/edx-traitement-antiretroviral-pour-lutter-contre-le-vih-mise-en-oeuvre-de-l-approche-traiter-tout-le-monde-13312,0,Health & Medicine Courses,https://www.classcentral.com/subject/health?page=11
Soins infirmiers en VIH pédiatrique,https://www.classcentral.com/course/edx-soins-infirmiers-en-vih-pediatrique-13333,0,Health & Medicine Courses,https://www.classcentral.com/subject/health?page=11
From Brain to Symptom – Introduction to Neuroscientific Psychiatry,https://www.classcentral.com/course/edx-from-brain-to-symptom-introduction-to-neuroscientific-psychiatry-11434,0,Health & Medicine Courses,https://www.classcentral.com/subject/health?page=11
Introduction a l'immunologie,https://www.classcentral.com/course/edx-introduction-a-l-immunologie-12063,4,Health & Medicine Courses,https://www.classcentral.com/subject/health?page=11
Applying Health Coaching in Patient Care,https://www.classcentral.com/course/edx-applying-health-coaching-in-patient-care-13423,0,Health & Medicine Courses,https://www.classcentral.com/subject/health?page=11
Lifestyle Medicine Fundamentals,https://www.classcentral.com/course/edx-lifestyle-medicine-fundamentals-13435,0,Health & Medicine Courses,https://www.classcentral.com/subject/health?page=11
Lifestyle Medicine Treatments of Chronic Disease – Part 1,https://www.classcentral.com/course/edx-lifestyle-medicine-treatments-of-chronic-disease-part-1-13436,0,Health & Medicine Courses,https://www.classcentral.com/subject/health?page=11
Lifestyle Medicine Treatments of Chronic Disease – Part 2,https://www.classcentral.com/course/edx-lifestyle-medicine-treatments-of-chronic-disease-part-2-13437,0,Health & Medicine Courses,https://www.classcentral.com/subject/health?page=11
การถ่ายภาพรังสีภายในช่องปากทางทันตกรรม (Intra Oral Radiology in Dental Work),https://www.classcentral.com/course/thaimooc-------intra-oral-radiology-in-dental-work-15030,0,Health & Medicine Courses,https://www.classcentral.com/subject/health?page=11
Tratamiento funcional de las lesiones ligamentosas del tobillo,https://www.classcentral.com/course/miriadax-tratamiento-funcional-de-las-lesiones-ligamentosas-del-tobillo-14590,0,Health & Medicine Courses,https://www.classcentral.com/subject/health?page=11
Global Public Health,https://www.classcentral.com/course/edx-global-public-health-13549,5,Health & Medicine Courses,https://www.classcentral.com/subject/health?page=11
Global Health:  Beyond Ebola,https://www.classcentral.com/course/edx-global-health-beyond-ebola-6795,0,Health & Medicine Courses,https://www.classcentral.com/subject/health?page=11
Anatomy: Musculoskeletal and Integumentary Systems,https://www.classcentral.com/course/edx-anatomy-musculoskeletal-and-integumentary-systems-7093,5,Health & Medicine Courses,https://www.classcentral.com/subject/health?page=11
Life with Diabetes,https://www.classcentral.com/course/edx-life-with-diabetes-8864,0,Health & Medicine Courses,https://www.classcentral.com/subject/health?page=11
De la granja a la mesa: La seguridad alimentaria en la Unión Europea,https://www.classcentral.com/course/edx-de-la-granja-a-la-mesa-la-seguridad-alimentaria-en-la-union-europea-3898,0,Health & Medicine Courses,https://www.classcentral.com/subject/health?page=11
Riñones: conoce sus funciones para mejorar tu salud y calidad de vida,https://www.classcentral.com/course/edx-rinones-conoce-sus-funciones-para-mejorar-tu-salud-y-calidad-de-vida-3919,5,Health & Medicine Courses,https://www.classcentral.com/subject/health?page=11
Cómo vivir una vida saludable y activa,https://www.classcentral.com/course/edx-como-vivir-una-vida-saludable-y-activa-9046,0,Health & Medicine Courses,https://www.classcentral.com/subject/health?page=11
Introducción a la Regulación Emocional basada en Mindfulness,https://www.classcentral.com/course/edx-introduccion-a-la-regulacion-emocional-basada-en-mindfulness-13432,0,Health & Medicine Courses,https://www.classcentral.com/subject/health?page=11
Spiritual Competency Training in Mental Health,https://www.classcentral.com/course/edx-spiritual-competency-training-in-mental-health-13830,0,Health & Medicine Courses,https://www.classcentral.com/subject/health?page=11
สุขภาวะกายและจิต (Healthy Body and Mind),https://www.classcentral.com/course/thaimooc----healthy-body-and-mind-15103,0,Health & Medicine Courses,https://www.classcentral.com/subject/health?page=11
Trasplante de órganos: desafíos éticos y jurídicos,https://www.classcentral.com/course/edx-trasplante-de-organos-desafios-eticos-y-juridicos-2689,3,Health & Medicine Courses,https://www.classcentral.com/subject/health?page=11
Organ Transplantation: Ethical and Legal Challenges,https://www.classcentral.com/course/edx-organ-transplantation-ethical-and-legal-challenges-14481,0,Health & Medicine Courses,https://www.classcentral.com/subject/health?page=11
เทคนิคการจัดการความเครียด (Stress Management Techniques),https://www.classcentral.com/course/thaimooc-----stress-management-techniques-15272,0,Health & Medicine Courses,https://www.classcentral.com/subject/health?page=11
Processus de raisonnement clinique,https://www.classcentral.com/course/independent-processus-de-raisonnement-clinique-14439,0,Health & Medicine Courses,https://www.classcentral.com/subject/health?page=11
Partnering with the Public and Patients in Medical Research,https://www.classcentral.com/course/stanford-openedx-partnering-with-the-public-and-patients-in-medical-research-13117,5,Health & Medicine Courses,https://www.classcentral.com/subject/health?page=11
ความร่วมมือในการรักษาด้วยยา (Medication adherence),https://www.classcentral.com/course/thaimooc------medication-adherence-15241,0,Health & Medicine Courses,https://www.classcentral.com/subject/health?page=11
Gateway to Medicine: An Introduction to the Field of Medicine|走近医学,https://www.classcentral.com/course/edx-gateway-to-medicine-an-introduction-to-the-field-of-medicine--10133,0,Health & Medicine Courses,https://www.classcentral.com/subject/health?page=11
Human Anatomy,https://www.classcentral.com/course/edx-human-anatomy-3648,3.6,Health & Medicine Courses,https://www.classcentral.com/subject/health?page=11
Advanced Literature Searching in the Health Sciences,https://www.classcentral.com/course/edx-advanced-literature-searching-in-the-health-sciences-12261,0,Health & Medicine Courses,https://www.classcentral.com/subject/health?page=11
"Anatomy: Cardiovascular, Urinary, and Respiratory Systems",https://www.classcentral.com/course/edx-anatomy-cardiovascular-urinary-and-respiratory-systems-7094,5,Health & Medicine Courses,https://www.classcentral.com/subject/health?page=11
Shared Decision Making and Interprofessional Collaboration in Health Care,https://www.classcentral.com/course/edx-shared-decision-making-and-interprofessional-collaboration-in-health-care-13857,0,Health & Medicine Courses,https://www.classcentral.com/subject/health?page=11
Lessons from Ebola: Preventing the Next Pandemic,https://www.classcentral.com/course/edx-lessons-from-ebola-preventing-the-next-pandemic-4879,0,Health & Medicine Courses,https://www.classcentral.com/subject/health?page=11
Anatomy: Human Neuroanatomy,https://www.classcentral.com/course/edx-anatomy-human-neuroanatomy-7095,5,Health & Medicine Courses,https://www.classcentral.com/subject/health?page=11
El abordaje multidisciplinar de las demencias,https://www.classcentral.com/course/miriadax-el-abordaje-multidisciplinar-de-las-demencias-5161,0,Health & Medicine Courses,https://www.classcentral.com/subject/health?page=11
Mindfulness para regular emociones,https://www.classcentral.com/course/miriadax-mindfulness-para-regular-emociones-2224,4.5,Health & Medicine Courses,https://www.classcentral.com/subject/health?page=11
